data_type,id,page_number,type,text_type,hierarchy_level,content,parent_id,children_ids,position_x0,position_y0,position_x1,position_y1,font_size,font_weight,alignment,language_code,language_name,language_confidence,writing_system,table_id,figure_id,footnote_ids,is_multi_column,table_row,table_column,is_header,table_rows,table_columns,chart_type,series_name,category,value,unit,char_count,word_count,sentence_count,token_count,avg_word_length,has_numbers,has_special_chars,has_capitalized_words,ends_with_punctuation,normalized_x0,normalized_y0,normalized_x1,normalized_y1,normalized_center_x,normalized_center_y,relative_to_page_center,relative_page_position,is_first_page,is_last_page,previous_block_type,previous_block_hierarchy,distance_to_previous,next_block_type,next_block_hierarchy,distance_to_next,section_block_count,section_position,font_weight_bold,alignment_left,alignment_center,alignment_right,is_title,is_heading,is_paragraph,has_table,has_figure,has_footnotes,footnote_count,writing_system_ltr,writing_system_rtl
content_block,page_3_block_17,4,text,paragraph,5,"In Scenario II , tax revenue is projected based on state-specific developments from 2014 to 2024. Known one-off effects that are particularly significant for revenue and that can significant- ly distort longer-term averages at state-level are adjusted. For some types of taxes, the pandemic years are likewise omitted. This particularly applies to income taxes, which fell sharply in 2020 before surging the following year. This development was likely largely due to companies having reduced their advance tax payments on expected profits far too much, requiring them to retroactively adjust these prepayments.",page_3_block_1,,340.16,281.37,553.26,397.86,8.25,normal,right,en,English,1.0,ltr,,,page_3_block_10,False,,,,,,,,,,,610,91,5,91,5.714285714285714,True,True,True,True,0.5669333333333334,0.3342123022061219,0.9221,0.4725795449256412,0.7445166666666667,0.40339592356588155,0.24451666666666672,0.4,False,False,paragraph,5,-165.11,paragraph,5,15.539999999999964,18,0.3333333333333333,0,0,0,1,0,0,1,0,0,0,0,1,0
content_block,page_3_block_18,4,text,paragraph,5,"For the projection, it is implicitly assumed that past trends in population development will continue to affect tax revenue. For the distribution of tax revenue, however, we explicitly use three variants of the Federal Statistical Office’s popula- tion projection. All three are based on a birth rate of 1.55 per woman, an average life expectancy of 88.2 years for girls and 84.6 years for boys. Where the variants differ, however, is in their assumptions regarding net immigration. Variant A assumes a low level of immigration. Based on a starting value of 1.1 million people, net immigration will decline to 150,000 by 2033, thereafter remaining constant. Variant B, the middle variant, starts at 1.3 million. This will fall to 250,000 people by 2033, after which it will remain constant. In Variant C, which assumes high immigration, net immigration starts at 1.5 million, falling to 350,000 from 2033 onwards.",page_3_block_1,,340.16,413.4,554.39,589.92,8.25,normal,right,en,English,1.0,ltr,,,"page_3_block_14,page_3_block_19,page_3_block_10,page_3_block_11,page_3_block_13",False,,,,,,,,,,,913,147,15,147,5.217687074829932,True,True,True,True,0.5669333333333334,0.4910380130504702,0.9239833333333333,0.70070910657652,0.7454583333333333,0.5958735598134951,0.24545833333333333,0.4,False,False,paragraph,5,15.539999999999964,paragraph,5,-128.78999999999996,18,0.3888888888888889,0,0,0,1,0,0,1,0,0,0,0,1,0
content_block,page_3_block_5,4,text,paragraph,5,Scenarios for the projection of tax revenue,page_3_block_1,,85.04,461.13,279.89,472.32,10.5,normal,left,en,English,1.0,ltr,,,,False,,,,,,,,,,,43,7,0,7,5.285714285714286,False,False,True,False,0.14173333333333335,0.5477318794338736,0.4664833333333333,0.5610234018480844,0.3041083333333333,0.5543776406409789,0.1958916666666667,0.4,False,False,paragraph,5,-128.78999999999996,paragraph,5,10.53000000000003,18,0.4444444444444444,0,1,0,0,0,0,1,0,0,0,0,1,0
content_block,page_3_block_6,4,text,paragraph,5,"Outlined below are two scenarios intended to illustrate pos- sible developments; they should not be understood as fore- casts of likely outcomes. To provide estimates of projected tax revenue, two distinct assumptions are made (Box 1).",page_3_block_1,,85.04,482.85,314.09,530.48,9.2,normal,left,en,English,1.0,ltr,,,"page_3_block_14,page_3_block_19,page_3_block_10,page_3_block_11,page_3_block_13",False,,,,,,,,,,,235,36,2,36,5.555555555555555,True,True,True,True,0.14173333333333335,0.5735309738786153,0.5234833333333333,0.630106059900855,0.33260833333333334,0.6018185168897351,0.16739166666666666,0.4,False,False,paragraph,5,10.53000000000003,paragraph,5,12.370000000000005,18,0.5,0,1,0,0,0,0,1,0,0,0,0,1,0
content_block,page_3_block_7,4,text,paragraph,5,"Scenario I is based on the assumption that taxes in all fed- eral states will develop in the same way. The projection for each type of tax is based on 2024, using the medium-term changes predicted by the Working Party on Tax Revenue Estimates ( Arbeitskreis Steuerschätzungen ) in May 2025. In this scenario, changes in a federal state’s fiscal capacity, meas- ured relative to the national German average, result solely from differences in the historically grown structure of indi- vidual tax types in the states. In Scenario II , in contrast, tax revenue is projected based on historical changes from 2014",page_3_block_1,,85.04,542.85,314.17,662.48,9.25,normal,left,en,English,1.0,ltr,,,"page_3_block_8,page_3_block_0",False,,,,,,,,,,,607,102,3,102,4.96078431372549,True,True,True,False,0.14173333333333335,0.6447991905767967,0.5236166666666667,0.7868961366368542,0.33267500000000005,0.7158476636068254,0.16732499999999995,0.4,False,False,paragraph,5,12.370000000000005,footnote,7,-37.870000000000005,18,0.5555555555555556,0,1,0,0,0,0,1,0,0,0,0,1,0
content_block,page_3_block_19,4,text,footnote,7,"1 This estimate draws on the government’s economic development forecast, which is based on the same version of the national accounts data currently available to the federal state governments. Cf. Federal Ministry of Finance (in German; available online).",page_3_block_1,,340.16,624.61,547.2,650.21,7.0,bold,right,en,English,1.0,ltr,,,,False,,,,,,,,,,,254,38,3,38,5.7105263157894735,True,True,True,True,0.5669333333333334,0.7419140138641853,0.912,0.772321786322076,0.7394666666666668,0.7571179000931307,0.23946666666666683,0.4,False,False,paragraph,5,-37.870000000000005,footnote,7,35.98000000000002,18,0.6111111111111112,1,0,0,1,0,0,0,0,0,0,0,1,0
content_block,page_3_block_8,4,text,footnote,7,"6 See also Martin Gornig (2025), Produktivität: Ost-West-Muster durch Stadt-Land-Gefälle ab­ gelöst. DIW Wochenbericht Nr. 40, 635–642 (online verfügbar). At the federal state level, however, no price-adjusted data for gross value added are available.",page_3_block_1,,85.04,686.19,309.44,711.8,7.0,bold,left,en,English,0.857,ltr,,,,False,,,,,,,,,,,251,34,4,34,6.411764705882353,True,True,True,True,0.14173333333333335,0.8150589602687522,0.5157333333333334,0.8454786107627592,0.3287333333333333,0.8302687855157558,0.17126666666666668,0.4,False,False,footnote,7,35.98000000000002,paragraph,5,-24.949999999999932,18,0.6666666666666666,1,1,0,0,0,0,0,0,0,0,0,1,0
content_block,page_3_block_12,4,text,paragraph,5,"to 2024, which varied across states. 10 This implies that the trends observed over the last ten years will continue. The cur- rent rules for the fiscal equalization system are then applied to the resulting tax revenue in the different federal states.",page_3_block_1,,325.98,686.85,555.06,734.48,9.2,normal,right,en,English,1.0,ltr,,,"page_3_block_11,page_3_block_13",False,,,,,,,,,,,250,42,3,42,4.976190476190476,True,True,True,True,0.5433,0.8158429106524322,0.9250999999999999,0.8724179966746719,0.7342,0.844130453663552,0.23419999999999996,0.4,False,False,footnote,7,-24.949999999999932,footnote,7,-17.039999999999964,18,0.7222222222222222,0,0,0,1,0,0,1,0,0,0,0,1,0
content_block,page_3_block_9,4,text,footnote,7,"7 This is because the tax payments of companies with operating facilities in multiple states are largely allocated based on the wages paid in this federal state, relative to the company’s total wage expenditure.",page_3_block_1,,85.04,717.44,308.75,743.05,7.0,bold,left,en,English,1.0,ltr,,,,False,,,,,,,,,,,211,34,1,34,5.235294117647059,True,True,True,True,0.14173333333333335,0.8521778231323884,0.5145833333333333,0.8825974736263954,0.32815833333333333,0.8673876483793919,0.17184166666666667,0.4,False,False,paragraph,5,-17.039999999999964,footnote,7,5.650000000000091,18,0.7777777777777778,1,1,0,0,0,0,0,0,0,0,0,1,0
content_block,page_3_block_10,4,text,footnote,7,"8 Cf. Matthias Mertens and Steffen Müller, “The East-West German Gap in Revenue Productivity: Just a Tale of Output Prices?,” Journal of Comparative Economics , no. 3 (2020): 815–831 (available online).",page_3_block_1,,85.04,748.7,311.17,774.3,7.0,bold,left,en,English,1.0,ltr,,,,False,,,,,,,,,,,202,31,4,31,5.548387096774194,True,True,True,True,0.14173333333333335,0.889308564032141,0.5186166666666667,0.9197163364900316,0.33017500000000005,0.9045124502610863,0.16982499999999995,0.4,False,False,footnote,7,5.650000000000091,footnote,7,5.650000000000091,18,0.8333333333333334,1,1,0,0,0,0,0,0,0,0,0,1,0
content_block,page_3_block_11,4,text,footnote,7,"9 For a more in-depth discussion of the reasons for this, see Kristina van Deuverden, “Auch nach 20 Jahren: Steuereinnahmen in den Neuen Ländern schwach,” Wirtschaft im Wandel , no. 2 (2010): 91–104, Leibniz-Institut für Wirtschaftsforschung (in German; available online).",page_3_block_1,,85.04,779.95,312.68,805.56,7.0,bold,left,de,German,0.857,ltr,,,,False,,,,,,,,,,,272,40,2,40,5.825,True,True,True,True,0.14173333333333335,0.9264274268957771,0.5211333333333333,0.9568470773897841,0.33143333333333336,0.9416372521427806,0.16856666666666664,0.4,False,False,footnote,7,5.650000000000091,footnote,7,-16.6099999999999,18,0.8888888888888888,1,1,0,0,0,0,0,0,0,0,0,1,0
content_block,page_3_block_13,4,text,footnote,7,"10 Larger one-off effects were adjusted for and, for certain taxes, the pandemic years were not taken into account (Box 1).",page_3_block_1,,325.98,788.95,546.02,805.55,7.0,bold,right,en,English,1.0,ltr,,,,False,,,,,,,,,,,123,21,1,21,4.904761904761905,True,True,True,True,0.5433,0.9371176594005043,0.9100333333333332,0.9568351993536678,0.7266666666666667,0.946976429377086,0.22666666666666668,0.4,False,False,footnote,7,-16.6099999999999,footnote,7,16.75,18,0.9444444444444444,1,0,0,1,0,0,0,0,0,0,0,1,0
content_block,page_3_block_0,4,text,footnote,7,258 DIW Weekly Report 40/2025,,,42.52,822.3,165.89,829.55,7.0,normal,left,en,English,0.571,ltr,,,,False,,,,,,,,,,,29,5,0,5,5.0,True,True,True,False,0.07086666666666668,0.9767309098485767,0.2764833333333333,0.9853424860329403,0.173675,0.9810366979407585,0.326325,0.4,False,False,footnote,7,16.75,,,,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0
content_block,page_4_block_10,5,text,caption,6,Table 1,page_4_block_1,,42.52,100.87,63.8,108.12,7.0,normal,left,en,English,0.571,ltr,,,"page_4_block_12,page_4_block_13,page_4_block_19,page_4_block_21,page_4_block_22,page_4_block_24,page_4_block_27,page_4_block_36,page_4_block_5,page_4_block_9,page_4_block_6",False,,,,,,,,,,,7,2,0,2,3.0,True,False,True,False,0.07086666666666668,0.11981375030575939,0.10633333333333334,0.12842532649012298,0.0886,0.12411953839794118,0.4114,0.5,False,False,title,1,39.50000000000001,footnote,7,-5.840000000000003,36,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0
content_block,page_4_block_31,5,text,footnote,7,Box 2,page_4_block_1,,297.64,102.28,314.44,109.53,7.0,normal,center,so,SO,1.0,ltr,,,,False,,,,,,,,,,,5,2,0,2,2.0,True,False,True,False,0.49606666666666666,0.12148855339816665,0.5240666666666667,0.13010012958253023,0.5100666666666666,0.12579434149034843,0.010066666666666557,0.5,False,False,caption,6,-5.840000000000003,paragraph,5,7.679999999999993,36,0.027777777777777776,0,0,1,0,0,0,0,0,0,0,0,1,0
content_block,page_4_block_11,5,text,paragraph,5,Population increase/decrease in 2024 relative to 1991 In percent,page_4_block_1,,42.52,117.21,246.37,151.87,10.0,normal,left,en,English,1.0,ltr,,,,False,,,,,,,,,,,64,9,0,9,6.222222222222222,True,True,True,False,0.07086666666666668,0.13922246131989746,0.4106166666666667,0.1803917344992136,0.24074166666666666,0.15980709790955552,0.25925833333333337,0.5,False,False,footnote,7,7.679999999999993,paragraph,5,-33.25,36,0.05555555555555555,0,1,0,0,0,0,1,0,0,0,0,1,0
content_block,page_4_block_32,5,text,paragraph,5,Data and forward projection of population,page_4_block_1,,297.64,118.62,479.95,129.28,10.0,normal,right,en,English,1.0,ltr,,,,False,,,,,,,,,,,41,6,0,6,6.0,False,False,True,False,0.49606666666666666,0.14089726441230474,0.7999166666666666,0.1535592509123483,0.6479916666666666,0.14722825766232653,0.14799166666666663,0.5,False,False,paragraph,5,-33.25,paragraph,5,20.080000000000013,36,0.08333333333333333,0,0,0,1,0,0,1,0,0,0,0,1,0
content_block,page_4_block_33,5,text,paragraph,5,"Overall economic development is based on data provid- ed by the Regional Accounts Working Group, as of August 2024/February 2025. The Federal Statistical Office’s 15th Coordinated Population Projection, used to project population development, takes 2019 as its base year. As a first step, this will be updated using the migration statistics published since then.",page_4_block_1,,297.64,149.36,508.9,229.85,8.25,normal,right,en,English,1.0,ltr,,,"page_4_block_30,page_4_block_0,page_4_block_5",False,,,,,,,,,,,362,54,3,54,5.722222222222222,True,True,True,True,0.49606666666666666,0.17741034743400638,0.8481666666666666,0.2730166601346168,0.6721166666666666,0.2252135037843116,0.17211666666666658,0.5,False,False,paragraph,5,20.080000000000013,footnote,7,-63.79999999999998,36,0.1111111111111111,0,0,0,1,0,0,1,0,0,0,0,1,0
content_block,page_4_block_12,5,text,footnote,7,Baden-Württemberg 13.5,page_4_block_1,,44.06,166.05,237.95,173.24,7.0,normal,left,de,German,1.0,ltr,,,,False,,,,,,,,,,,22,2,1,2,10.5,True,True,True,False,0.07343333333333334,0.19723478971221717,0.3965833333333333,0.20577509767988258,0.23500833333333332,0.20150494369604988,0.2649916666666667,0.5,False,False,paragraph,5,-63.79999999999998,footnote,7,3.3799999999999955,36,0.1388888888888889,0,1,0,0,0,0,0,0,0,0,0,1,0
content_block,page_4_block_13,5,text,footnote,7,Bavaria 14.6,page_4_block_1,,44.06,176.62,238.05,183.81,7.0,normal,left,lt,LT,1.0,ltr,,,,False,,,,,,,,,,,12,2,1,2,5.5,True,True,True,False,0.07343333333333334,0.20978987388721346,0.39675,0.21833018185487887,0.23509166666666667,0.21406002787104617,0.2649083333333333,0.5,False,False,footnote,7,3.3799999999999955,footnote,7,3.3799999999999955,36,0.16666666666666666,0,1,0,0,0,0,0,0,0,0,0,1,0
content_block,page_4_block_14,5,text,footnote,7,Hesse 8.2,page_4_block_1,,44.06,187.19,237.78,194.38,7.0,normal,left,nl,Dutch,1.0,ltr,,,,False,,,,,,,,,,,9,2,1,2,4.0,True,True,True,False,0.07343333333333334,0.22234495806220977,0.3963,0.23088526602987516,0.2348666666666667,0.22661511204604246,0.26513333333333333,0.5,False,False,footnote,7,3.3799999999999955,footnote,7,3.3799999999999955,36,0.19444444444444445,0,1,0,0,0,0,0,0,0,0,0,1,0
content_block,page_4_block_15,5,text,footnote,7,Lower Saxony 7.8,page_4_block_1,,44.06,197.76,238.05,204.95,7.0,normal,left,en,English,0.857,ltr,,,,False,,,,,,,,,,,16,3,1,3,4.666666666666667,True,True,True,False,0.07343333333333334,0.23490004223720606,0.39675,0.24344035020487145,0.23509166666666667,0.23917019622103874,0.2649083333333333,0.5,False,False,footnote,7,3.3799999999999955,footnote,7,3.380000000000024,36,0.2222222222222222,0,1,0,0,0,0,0,0,0,0,0,1,0
content_block,page_4_block_16,5,text,footnote,7,North Rhine-Westphalia 3.5,page_4_block_1,,44.06,208.33,237.96,215.52,7.0,normal,left,en,English,1.0,ltr,,,,False,,,,,,,,,,,26,3,1,3,8.0,True,True,True,False,0.07343333333333334,0.24745512641220238,0.3966,0.25599543437986777,0.23501666666666665,0.2517252803960351,0.26498333333333335,0.5,False,False,footnote,7,3.380000000000024,footnote,7,3.3799999999999955,36,0.25,0,1,0,0,0,0,0,0,0,0,0,1,0
content_block,page_4_block_17,5,text,footnote,7,Rhineland-Palatinate 8.9,page_4_block_1,,44.06,218.9,238.05,226.09,7.0,normal,left,en,English,0.714,ltr,,,,False,,,,,,,,,,,24,2,1,2,11.5,True,True,True,False,0.07343333333333334,0.26001021058719864,0.39675,0.26855051855486406,0.23509166666666667,0.2642803645710314,0.2649083333333333,0.5,False,False,footnote,7,3.3799999999999955,footnote,7,3.3799999999999955,36,0.2777777777777778,0,1,0,0,0,0,0,0,0,0,0,1,0
content_block,page_4_block_18,5,text,footnote,7,Saarland −5.7,page_4_block_1,,44.06,229.47,237.79,236.66,7.0,normal,left,nl,Dutch,1.0,ltr,,,,False,,,,,,,,,,,13,2,1,2,6.0,True,True,True,False,0.07343333333333334,0.27256529476219493,0.39631666666666665,0.28110560272986035,0.23487500000000003,0.27683544874602767,0.26512499999999994,0.5,False,False,footnote,7,3.3799999999999955,footnote,7,3.3799999999999955,36,0.3055555555555556,0,1,0,0,0,0,0,0,0,0,0,1,0
content_block,page_4_block_19,5,text,footnote,7,Schleswig-Holstein 12.2,page_4_block_1,,44.06,240.04,237.78,247.23,7.0,normal,left,de,German,1.0,ltr,,,,False,,,,,,,,,,,23,2,1,2,11.0,True,True,True,False,0.07343333333333334,0.2851203789371913,0.3963,0.29366068690485664,0.2348666666666667,0.28939053292102396,0.26513333333333333,0.5,False,False,footnote,7,3.3799999999999955,paragraph,5,-1.8499999999999943,36,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,0,1,0
content_block,page_4_block_34,5,text,paragraph,5,"Neither of these datasets take the results of the 2022 census 1 into account. However, the fiscal equalization calculation for 2024 was already based entirely on the census results. 2 The population figures used in the financial statistics thus serve as the basis for the scenario calculations; the projection is then based on the rates of change taken from the population statistics.",page_4_block_1,,297.64,245.38,503.65,325.84,8.25,normal,right,en,English,1.0,ltr,,,"page_4_block_37,page_4_block_5,page_4_block_12,page_4_block_13,page_4_block_19,page_4_block_21,page_4_block_22,page_4_block_24,page_4_block_27,page_4_block_36,page_4_block_9,page_4_block_6",False,,,,,,,,,,,384,62,3,62,5.209677419354839,True,True,True,True,0.49606666666666666,0.2914632502233294,0.8394166666666666,0.3870339288155907,0.6677416666666667,0.3392485895194601,0.16774166666666668,0.5,False,False,footnote,7,-1.8499999999999943,footnote,7,-75.22999999999996,36,0.3611111111111111,0,0,0,1,0,0,1,0,0,0,0,1,0
content_block,page_4_block_20,5,text,footnote,7,Brandenburg −0.2,page_4_block_1,,44.06,250.61,237.78,257.8,7.0,normal,left,de,German,1.0,ltr,,,,False,,,,,,,,,,,16,2,1,2,7.5,True,True,True,False,0.07343333333333334,0.29767546311218757,0.3963,0.306215771079853,0.2348666666666667,0.3019456170960203,0.26513333333333333,0.5,False,False,paragraph,5,-75.22999999999996,footnote,7,3.3799999999999955,36,0.3888888888888889,0,1,0,0,0,0,0,0,0,0,0,1,0
content_block,page_4_block_21,5,text,footnote,7,Mecklenburg-Western Pomerania −17.4,page_4_block_1,,44.06,261.18,238.02,268.37,7.0,normal,left,de,German,1.0,ltr,,,,False,,,,,,,,,,,35,3,1,3,11.0,True,True,True,False,0.07343333333333334,0.31023054728718386,0.3967,0.3187708552548493,0.2350666666666667,0.31450070127101654,0.2649333333333333,0.5,False,False,footnote,7,3.3799999999999955,footnote,7,3.3799999999999955,36,0.4166666666666667,0,1,0,0,0,0,0,0,0,0,0,1,0
content_block,page_4_block_22,5,text,footnote,7,Saxony −14.2,page_4_block_1,,44.06,271.75,237.78,278.94,7.0,normal,left,so,SO,1.0,ltr,,,,False,,,,,,,,,,,12,2,1,2,5.5,True,True,True,False,0.07343333333333334,0.32278563146218014,0.3963,0.33132593942984556,0.2348666666666667,0.3270557854460129,0.26513333333333333,0.5,False,False,footnote,7,3.3799999999999955,footnote,7,3.3799999999999955,36,0.4444444444444444,0,1,0,0,0,0,0,0,0,0,0,1,0
content_block,page_4_block_23,5,text,footnote,7,Saxony-Anhalt −24.9,page_4_block_1,,44.06,282.32,238.05,289.51,7.0,normal,left,vi,Vietnamese,0.429,ltr,,,,False,,,,,,,,,,,19,2,1,2,9.0,True,True,True,False,0.07343333333333334,0.33534071563717643,0.39675,0.34388102360484185,0.23509166666666667,0.3396108696210091,0.2649083333333333,0.5,False,False,footnote,7,3.3799999999999955,footnote,7,3.3799999999999955,36,0.4722222222222222,0,1,0,0,0,0,0,0,0,0,0,1,0
content_block,page_4_block_24,5,text,footnote,7,Thuringia −18.6,page_4_block_1,,44.06,292.89,238.05,300.08,7.0,normal,left,en,English,0.857,ltr,,,,False,,,,,,,,,,,15,2,1,2,7.0,True,True,True,False,0.07343333333333334,0.3478957998121727,0.39675,0.35643610777983814,0.23509166666666667,0.35216595379600546,0.2649083333333333,0.5,False,False,footnote,7,3.3799999999999955,footnote,7,3.3799999999999955,36,0.5,0,1,0,0,0,0,0,0,0,0,0,1,0
content_block,page_4_block_25,5,text,footnote,7,Berlin 6.9,page_4_block_1,,44.06,303.46,238.05,310.65,7.0,normal,left,de,German,1.0,ltr,,,,False,,,,,,,,,,,10,2,1,2,4.5,True,True,True,False,0.07343333333333334,0.360450883987169,0.39675,0.36899119195483443,0.23509166666666667,0.3647210379710017,0.2649083333333333,0.5,False,False,footnote,7,3.3799999999999955,footnote,7,3.3799999999999955,36,0.5277777777777778,0,1,0,0,0,0,0,0,0,0,0,1,0
content_block,page_4_block_26,5,text,footnote,7,Bremen 3.0,page_4_block_1,,44.06,314.03,238.17,321.22,7.0,normal,left,de,German,1.0,ltr,,,,False,,,,,,,,,,,10,2,1,2,4.5,True,True,True,False,0.07343333333333334,0.3730059681621653,0.39694999999999997,0.3815462761298308,0.2351916666666667,0.37727612214599804,0.2648083333333333,0.5,False,False,footnote,7,3.3799999999999955,footnote,7,3.3799999999999955,36,0.5555555555555556,0,1,0,0,0,0,0,0,0,0,0,1,0
content_block,page_4_block_27,5,text,footnote,7,Hamburg 12.0,page_4_block_1,,44.06,324.6,239.47,331.79,7.0,normal,left,id,Indonesian,1.0,ltr,,,,False,,,,,,,,,,,12,2,1,2,5.5,True,True,True,False,0.07343333333333334,0.3855610523371617,0.3991166666666667,0.39410136030482706,0.23627499999999999,0.38983120632099444,0.263725,0.5,False,False,footnote,7,3.3799999999999955,footnote,7,3.3799999999999955,36,0.5833333333333334,0,1,0,0,0,0,0,0,0,0,0,1,0
content_block,page_4_block_28,5,text,footnote,7,Germany 4.4,page_4_block_1,,44.06,335.17,238.02,342.36,7.0,normal,left,id,Indonesian,1.0,ltr,,,,False,,,,,,,,,,,11,2,1,2,5.0,True,True,True,False,0.07343333333333334,0.398116136512158,0.3967,0.40665644447982335,0.2350666666666667,0.4023862904959906,0.2649333333333333,0.5,False,False,footnote,7,3.3799999999999955,paragraph,5,-0.9900000000000091,36,0.6111111111111112,0,1,0,0,0,0,0,0,0,0,0,1,0
content_block,page_4_block_35,5,text,paragraph,5,"The taxes the federal states collect locally comprise wage, assessed income, withholding, corporate, and state taxes together (shown in the figures as before redistribution among the federal states). Only then are the states’ shares of VAT revenue taken into account, as these were used under the sys- tem in effect before 2020 to equalize tax revenue in advance. In addition to this, there are extraction levies (tax revenue after redistribution among the federal states). Lastly, the equaliza- tion payments for the federal states are calculated according to applicable law. The resulting fiscal capacity of the different federal states then forms the basis for determining the general supplementary federal grants. The special supplementary federal grants are also taken into account; these are made to individual states to compensate for certain disadvantages (shown in the figures as tax revenue after supplementary fed- eral grants).",page_4_block_1,,297.64,341.37,511.31,529.89,8.25,normal,right,en,English,1.0,ltr,,,page_4_block_6,False,,,,,,,,,,,939,142,6,142,5.619718309859155,True,True,True,True,0.49606666666666666,0.40548051890430337,0.8521833333333333,0.6294052557699895,0.6741250000000001,0.5174428873371464,0.17412500000000009,0.5,False,False,footnote,7,-0.9900000000000091,caption,6,-174.76,36,0.6388888888888888,0,0,0,1,0,0,1,0,0,0,0,1,0
content_block,page_4_block_29,5,text,caption,6,Source: Federal Statistical Office; author’s own calculations.,page_4_block_1,,42.52,355.13,182.6,362.31,7.0,normal,left,en,English,1.0,ltr,,,,False,,,,,,,,,,,62,7,1,7,8.0,False,True,True,True,0.07086666666666668,0.42182469660041966,0.30433333333333334,0.4303531265319687,0.18760000000000002,0.4260889115661942,0.3124,0.5,False,False,paragraph,5,-174.76,footnote,7,11.120000000000005,36,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,1,0
content_block,page_4_block_30,5,text,footnote,7,© DIW Berlin 2025,page_4_block_1,,222.23,373.43,269.29,379.59,6.0,normal,center,de,German,1.0,ltr,,,,False,,,,,,,,,,,17,4,0,4,3.5,True,True,True,False,0.37038333333333334,0.443561502693365,0.4488166666666667,0.45087837294104494,0.40959999999999996,0.447219937817205,0.09040000000000004,0.5,False,False,caption,6,11.120000000000005,paragraph,5,29.33000000000004,36,0.6944444444444444,0,0,1,0,0,0,0,0,0,0,0,1,0
content_block,page_4_block_2,5,text,paragraph,5,State’s available tax revenue depends on the size of its population,page_4_block_1,,42.52,408.92,270.59,433.12,10.5,normal,left,en,English,1.0,ltr,,,,False,,,,,,,,,,,67,11,0,11,5.181818181818182,False,True,True,False,0.07086666666666668,0.4857166528703393,0.4509833333333333,0.5144615002719392,0.26092499999999996,0.5000890765711392,0.23907500000000004,0.5,False,False,footnote,7,29.33000000000004,caption,6,13.730000000000018,36,0.7222222222222222,0,1,0,0,0,0,1,0,0,0,0,1,0
content_block,page_4_block_3,5,text,caption,6,"A crucial factor in the distribution of tax revenue under the fiscal equalization system is the number of inhabitants. Throughout the 1990s and well into the first decade of the new millennium, the eastern German states faced signifi- cant population losses (Table 1). Young, well-educated East Germans—especially young women—moved to western German states in search of work. Indeed, this trend continues to influence average age and birth rates to this day and will also affect future generations. Although this out-­migration halted in the 2010s, eastern German states are still expected to experience population declines in the future. 11 For decades, the eastern states already have had to adjust their bugets to declinig tax shares year after year, while the western German states benefit from rising populations. This means they are permanently forced to continuously adapt their budgets to changing conditions. 12 Since 1991, they have lost a total of two million residents.",page_4_block_1,,42.52,446.85,271.76,650.48,9.29,normal,left,en,English,1.0,ltr,,,"page_4_block_12,page_4_block_13,page_4_block_19,page_4_block_21,page_4_block_22,page_4_block_24,page_4_block_27,page_4_block_36,page_4_block_5,page_4_block_9,page_4_block_6",False,,,,,,,,,,,981,152,8,152,5.4605263157894735,True,True,True,True,0.07086666666666668,0.5307700438597064,0.4529333333333333,0.7726424932972179,0.26189999999999997,0.651706268578462,0.23810000000000003,0.5,False,False,paragraph,5,13.730000000000018,footnote,7,-93.13,36,0.75,0,1,0,0,0,0,0,0,0,0,0,1,0
content_block,page_4_block_36,5,text,footnote,7,1 Cf. Zensus Datenbank (in German; available online).,page_4_block_1,,297.64,557.35,425.55,564.96,7.0,bold,left,en,English,0.714,ltr,,,,False,,,,,,,,,,,53,8,2,8,5.75,True,True,True,True,0.49606666666666666,0.6620223429455239,0.70925,0.6710615284300766,0.6026583333333334,0.6665419356878002,0.1026583333333334,0.5,False,False,caption,6,-93.13,footnote,7,5.649999999999977,36,0.7777777777777778,1,1,0,0,0,0,0,0,0,0,0,1,0
content_block,page_4_block_37,5,text,footnote,7,2 An interim solution was implemented in 2022 and 2023.,page_4_block_1,,297.64,570.61,434.72,578.21,7.0,bold,left,en,English,1.0,ltr,,,,False,,,,,,,,,,,55,10,1,10,4.6,True,True,True,True,0.49606666666666666,0.677772618835822,0.7245333333333334,0.6867999262842583,0.6103000000000001,0.6822862725600403,0.11030000000000006,0.5,False,False,footnote,7,5.649999999999977,metadata,6,36.639999999999986,36,0.8055555555555556,1,1,0,0,0,0,0,0,0,0,0,1,0
content_block,page_4_block_7,5,text,metadata,6,"2011 census, meaning some adjustments were necessary to reflect current developments (Box 2).",page_4_block_1,,283.46,614.85,512.55,638.48,9.2,normal,right,en,English,1.0,ltr,,,"page_4_block_31,page_4_block_14,page_4_block_19,page_4_block_20,page_4_block_22,page_4_block_23,page_4_block_27,page_4_block_30,page_4_block_37,page_4_block_5,page_4_block_6,page_4_block_0",False,,,,,,,,,,,93,13,1,13,6.230769230769231,True,True,True,True,0.4724333333333333,0.7303210506146145,0.85425,0.7583888499575816,0.6633416666666666,0.744354950286098,0.1633416666666666,0.5,False,False,footnote,7,36.639999999999986,caption,6,12.370000000000005,36,0.8333333333333334,0,0,0,1,0,0,0,0,0,0,0,1,0
